Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.01 BRÁS,1009700,SAXOFONE BARITONO /QUASAR,20,"R$ 3900,00","R$ 0,00",PALHETA PARA SAXOFONE,28.2%,2011-12-07 00:00:00,MANTER: Similaridade muito baixa (28.2%). Mantém como patrimônio.
1.01 BRÁS,1023174,SAXOFONE ALTO / MICHAEL,20,"R$ 1377,00","R$ 0,00",PALHETA PARA SAXOFONE,28.9%,2012-02-22 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
1.01 BRÁS,1023175,SAXOFONE SOPRANO / MICHAEL,20,"R$ 1198,00","R$ 0,00",PALHETA PARA SAXOFONE,28.2%,2012-02-22 00:00:00,MANTER: Similaridade muito baixa (28.2%). Mantém como patrimônio.
1.01 BRÁS,1023176,SAXOFONE TENOR / MICHAEL,20,"R$ 1542,00","R$ 0,00",PALHETA PARA SAXOFONE,28.7%,2012-02-22 00:00:00,MANTER: Similaridade muito baixa (28.7%). Mantém como patrimônio.
1.01 BRÁS,1028107,VIOLA / NHURESON,20,"R$ 2500,00","R$ 0,00",ARCO PARA VIOLA 4/4,34.2%,2012-03-15 00:00:00,MANTER: Baixa similaridade (34.2%) com consumível 'ARCO PARA VIOLA 4/4...'. Provavelmente corretamente classificado.
1.01 BRÁS,1028108,VIOLA / NHURESON,20,"R$ 2500,00","R$ 0,00",ARCO PARA VIOLA 4/4,34.2%,2012-03-15 00:00:00,MANTER: Baixa similaridade (34.2%) com consumível 'ARCO PARA VIOLA 4/4...'. Provavelmente corretamente classificado.
1.01 BRÁS,1028109,VIOLINO / NHURESON,20,"R$ 2190,00","R$ 0,00",ARCO P/VIOLINO 1/8,37.5%,2012-03-15 00:00:00,MANTER: Baixa similaridade (37.5%) com consumível 'ARCO P/VIOLINO 1/8...'. Provavelmente corretamente classificado.
1.01 BRÁS,1028110,VIOLINO / NHURESON,20,"R$ 2190,00","R$ 0,00",ARCO P/VIOLINO 1/8,37.5%,2012-03-15 00:00:00,MANTER: Baixa similaridade (37.5%) com consumível 'ARCO P/VIOLINO 1/8...'. Provavelmente corretamente classificado.
1.01 BRÁS,1028111,VIOLINO / NHURESON,20,"R$ 2190,00","R$ 0,00",ARCO P/VIOLINO 1/8,37.5%,2012-03-15 00:00:00,MANTER: Baixa similaridade (37.5%) com consumível 'ARCO P/VIOLINO 1/8...'. Provavelmente corretamente classificado.
1.01 BRÁS,1028112,VIOLINO / NHURESON,20,"R$ 2190,00","R$ 0,00",ARCO P/VIOLINO 1/8,37.5%,2012-03-15 00:00:00,MANTER: Baixa similaridade (37.5%) com consumível 'ARCO P/VIOLINO 1/8...'. Provavelmente corretamente classificado.
1.01 BRÁS,1028113,VIOLINO / NHURESON,20,"R$ 2190,00","R$ 0,00",ARCO P/VIOLINO 1/8,37.5%,2012-03-15 00:00:00,MANTER: Baixa similaridade (37.5%) com consumível 'ARCO P/VIOLINO 1/8...'. Provavelmente corretamente classificado.
1.01 BRÁS,1045601,OBOÉ / YAMAHA,20,"R$ 18713,10","R$ 0,00",PORCA DO PINHÃO YAMAHA,33.9%,2012-07-18 00:00:00,MANTER: Baixa similaridade (33.9%) com consumível 'PORCA DO PINHÃO YAMAHA...'. Provavelmente corretamente classificado.
1.01 BRÁS,1045602,OBOÉ / YAMAHA,20,"R$ 18713,10","R$ 0,00",PORCA DO PINHÃO YAMAHA,33.9%,2012-07-18 00:00:00,MANTER: Baixa similaridade (33.9%) com consumível 'PORCA DO PINHÃO YAMAHA...'. Provavelmente corretamente classificado.
1.01 BRÁS,1047409,VIBRAFONE - PERCURSÃO DE TECLADO/TEMPPUS,20,"R$ 4600,00","R$ 0,00",CAPA DE TECLADO,29.8%,2012-08-14 00:00:00,MANTER: Similaridade muito baixa (29.8%). Mantém como patrimônio.
1.01 BRÁS,1049910,MARIMBA QUATRO OITAVAS E MEIA / PREMIER,20,"R$ 10900,00","R$ 0,00",FITA DE MEIA PÉROLA,25.0%,2012-11-27 00:00:00,MANTER: Similaridade muito baixa (25.0%). Mantém como patrimônio.
1.01 BRÁS,593876,BUMBO SINFONICO 36P COLANERI,20,"R$ 901,89","R$ 0,00",PEDAL P/BUMBO DE BATERIA,24.4%,1994-01-31 00:00:00,MANTER: Similaridade muito baixa (24.4%). Mantém como patrimônio.
1.01 BRÁS,594530,TROMBONE DE VARA SINFONICO SIB/FA WERIL,20,"R$ 229,43","R$ 0,00",CREME TROMBONE DE VARA SLIDE CREAM 2.5g,34.4%,1994-01-31 00:00:00,MANTER: Baixa similaridade (34.4%) com consumível 'CREME TROMBONE DE VARA SLIDE CREAM 2.5g...'. Provavelmente corretamente classificado.
1.01 BRÁS,594531,TROMBONE DE VARA SINFONICO SIB/FA WERIL,20,"R$ 229,43","R$ 0,00",CREME TROMBONE DE VARA SLIDE CREAM 2.5g,34.4%,1994-01-31 00:00:00,MANTER: Baixa similaridade (34.4%) com consumível 'CREME TROMBONE DE VARA SLIDE CREAM 2.5g...'. Provavelmente corretamente classificado.
1.01 BRÁS,594538,CAIXA COM 14P MARCA SAEMA,20,"R$ 59,32","R$ 0,00",CAIXA 61 L BRANCA,29.7%,1994-01-31 00:00:00,MANTER: Similaridade muito baixa (29.7%). Mantém como patrimônio.
1.01 BRÁS,594550,TRIPE REFORCADO  MARCA RAUL,20,"R$ 60,32","R$ 0,00",TRIPÉ DE LUZ REFORÇADO,46.8%,1994-01-31 00:00:00,AVALIAR: Similaridade moderada (46.8%) com consumível 'TRIPÉ DE LUZ REFORÇADO...'. Possível reclassificação.
1.01 BRÁS,596101,PAR DE TIMPANOS MOD.26P E 29P COLANERI,20,"R$ 7055,18","R$ 0,00",PAR DE BAQUETA P/BATERIA 2B,23.5%,1994-02-28 00:00:00,MANTER: Similaridade muito baixa (23.5%). Mantém como patrimônio.
1.01 BRÁS,597976,ESTANTE P/MAESTRO C/PRANCHA DE MADEIRA,20,"R$ 23,40","R$ 0,00",PRANCHA DE MADEIRA MACIÇA,45.1%,1994-03-31 00:00:00,AVALIAR: Similaridade moderada (45.1%) com consumível 'PRANCHA DE MADEIRA MACIÇA...'. Possível reclassificação.
1.01 BRÁS,598090,TROMPA DE CHAVE MOD.CILINDRO,20,"R$ 2077,40","R$ 0,00",CHAVE DESMONTAGEM CILINDRO GRANDE,40.1%,1994-04-30 00:00:00,AVALIAR: Similaridade moderada (40.1%) com consumível 'CHAVE DESMONTAGEM CILINDRO GRANDE...'. Possível reclassificação.
1.01 BRÁS,598091,TROMPA DE CHAVE MOD.CILINDRO,20,"R$ 2077,40","R$ 0,00",CHAVE DESMONTAGEM CILINDRO GRANDE,40.1%,1994-04-30 00:00:00,AVALIAR: Similaridade moderada (40.1%) com consumível 'CHAVE DESMONTAGEM CILINDRO GRANDE...'. Possível reclassificação.
1.01 BRÁS,598092,TROMPA DE CHAVE MOD.CILINDRO,20,"R$ 2077,40","R$ 0,00",CHAVE DESMONTAGEM CILINDRO GRANDE,40.1%,1994-04-30 00:00:00,AVALIAR: Similaridade moderada (40.1%) com consumível 'CHAVE DESMONTAGEM CILINDRO GRANDE...'. Possível reclassificação.
1.01 BRÁS,598093,TROMPA DE CHAVE MOD.CILINDRO,20,"R$ 2077,40","R$ 0,00",CHAVE DESMONTAGEM CILINDRO GRANDE,40.1%,1994-04-30 00:00:00,AVALIAR: Similaridade moderada (40.1%) com consumível 'CHAVE DESMONTAGEM CILINDRO GRANDE...'. Possível reclassificação.
1.01 BRÁS,598424,TRIPE DE CAIXA CROMADO RAUL,20,"R$ 128,05","R$ 0,00",CAIXA ORGANIZADORA 5L,30.2%,1994-04-30 00:00:00,MANTER: Baixa similaridade (30.2%) com consumível 'CAIXA ORGANIZADORA 5L...'. Provavelmente corretamente classificado.
1.01 BRÁS,620835,TROMPETE SIB WERIL MOD. MASTER,20,"R$ 728,56","R$ 0,00",CABO MOD. MASTER IOLINK 24VCC,30.1%,1995-11-30 00:00:00,MANTER: Baixa similaridade (30.1%) com consumível 'CABO MOD. MASTER IOLINK 24VCC...'. Provavelmente corretamente classificado.
1.01 BRÁS,620836,TROMPETE SIB WERIL MOD. MASTER,20,"R$ 728,56","R$ 0,00",CABO MOD. MASTER IOLINK 24VCC,30.1%,1995-11-30 00:00:00,MANTER: Baixa similaridade (30.1%) com consumível 'CABO MOD. MASTER IOLINK 24VCC...'. Provavelmente corretamente classificado.
1.01 BRÁS,747552,CONTRABAIXO TAMANHO 3/4,20,"R$ 2790,00","R$ 0,00",CARIMBO TAMANHO 10,42.4%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (42.4%) com consumível 'CARIMBO TAMANHO 10...'. Possível reclassificação.
1.01 BRÁS,747553,CONTRABAIXO TAMANHO 3/4,20,"R$ 2790,00","R$ 0,00",CARIMBO TAMANHO 10,42.4%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (42.4%) com consumível 'CARIMBO TAMANHO 10...'. Possível reclassificação.
1.01 BRÁS,747554,VIOLINO MADEIRA 16 POLEGADAS,20,"R$ 214,00","R$ 0,00",BROCA CHATA P/MADEIRA 11/16 POLEGADAS,48.3%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'BROCA CHATA P/MADEIRA 11/16 POLEGADAS...'. Possível reclassificação.
1.01 BRÁS,747555,VIOLINO MADEIRA 16 POLEGADAS,20,"R$ 214,00","R$ 0,00",BROCA CHATA P/MADEIRA 11/16 POLEGADAS,48.3%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'BROCA CHATA P/MADEIRA 11/16 POLEGADAS...'. Possível reclassificação.
1.01 BRÁS,747556,VIOLINO MADEIRA 16 POLEGADAS,20,"R$ 214,00","R$ 0,00",BROCA CHATA P/MADEIRA 11/16 POLEGADAS,48.3%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'BROCA CHATA P/MADEIRA 11/16 POLEGADAS...'. Possível reclassificação.
1.01 BRÁS,747557,VIOLINO MADEIRA 16 POLEGADAS,20,"R$ 214,00","R$ 0,00",BROCA CHATA P/MADEIRA 11/16 POLEGADAS,48.3%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'BROCA CHATA P/MADEIRA 11/16 POLEGADAS...'. Possível reclassificação.
1.01 BRÁS,747558,VIOLINO MADEIRA 16 POLEGADAS,20,"R$ 214,00","R$ 0,00",BROCA CHATA P/MADEIRA 11/16 POLEGADAS,48.3%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'BROCA CHATA P/MADEIRA 11/16 POLEGADAS...'. Possível reclassificação.
1.01 BRÁS,747559,VIOLINO MADEIRA 16 POLEGADAS,20,"R$ 214,00","R$ 0,00",BROCA CHATA P/MADEIRA 11/16 POLEGADAS,48.3%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'BROCA CHATA P/MADEIRA 11/16 POLEGADAS...'. Possível reclassificação.
1.01 BRÁS,747560,VIOLINO MADEIRA 16 POLEGADAS,20,"R$ 214,00","R$ 0,00",BROCA CHATA P/MADEIRA 11/16 POLEGADAS,48.3%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'BROCA CHATA P/MADEIRA 11/16 POLEGADAS...'. Possível reclassificação.
1.01 BRÁS,747561,VIOLINO MADEIRA 16 POLEGADAS,20,"R$ 214,00","R$ 0,00",BROCA CHATA P/MADEIRA 11/16 POLEGADAS,48.3%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'BROCA CHATA P/MADEIRA 11/16 POLEGADAS...'. Possível reclassificação.
1.01 BRÁS,747562,VIOLINO MADEIRA 16 POLEGADAS,20,"R$ 214,00","R$ 0,00",BROCA CHATA P/MADEIRA 11/16 POLEGADAS,48.3%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'BROCA CHATA P/MADEIRA 11/16 POLEGADAS...'. Possível reclassificação.
1.01 BRÁS,747563,VIOLINO MADEIRA 16 POLEGADAS,20,"R$ 214,00","R$ 0,00",BROCA CHATA P/MADEIRA 11/16 POLEGADAS,48.3%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'BROCA CHATA P/MADEIRA 11/16 POLEGADAS...'. Possível reclassificação.
1.01 BRÁS,747564,PRATO SUSPENSO 16 POLEGADAS,20,"R$ 309,00","R$ 0,00",SERROTE 18 POLEGADAS,36.6%,2006-03-31 00:00:00,MANTER: Baixa similaridade (36.6%) com consumível 'SERROTE 18 POLEGADAS...'. Provavelmente corretamente classificado.
1.01 BRÁS,747565,PANDEIRO 20C COURO 10 A 12 POLEGADAS,20,"R$ 125,00","R$ 0,00",CHAIRA 8 POLEGADAS,30.7%,2006-03-31 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'CHAIRA 8 POLEGADAS...'. Provavelmente corretamente classificado.
1.01 BRÁS,747599,BUMBO SINFONICO 36 POLEGADAS EM MADEIRA,20,"R$ 4098,00","R$ 0,00",BAQUETA DE MADEIRA PARA BUMBO Nº14,37.9%,2006-03-31 00:00:00,MANTER: Baixa similaridade (37.9%) com consumível 'BAQUETA DE MADEIRA PARA BUMBO Nº14...'. Provavelmente corretamente classificado.
1.01 BRÁS,747600,TRIANGULO DE BAIAO,20,"R$ 44,80","R$ 0,00",TRIÂNGULO INSTRUMENTO,41.8%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (41.8%) com consumível 'TRIÂNGULO INSTRUMENTO...'. Possível reclassificação.
1.01 BRÁS,747620,VIOLA ARCO DE MADEIRA 16P,20,"R$ 230,00","R$ 0,00",ARCO PARA VIOLA 4/4,44.5%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (44.5%) com consumível 'ARCO PARA VIOLA 4/4...'. Possível reclassificação.
1.01 BRÁS,747621,VIOLA ARCO DE MADEIRA 16P,20,"R$ 230,00","R$ 0,00",ARCO PARA VIOLA 4/4,44.5%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (44.5%) com consumível 'ARCO PARA VIOLA 4/4...'. Possível reclassificação.
1.01 BRÁS,747622,VIOLA ARCO DE MADEIRA 16P,20,"R$ 230,00","R$ 0,00",ARCO PARA VIOLA 4/4,44.5%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (44.5%) com consumível 'ARCO PARA VIOLA 4/4...'. Possível reclassificação.
1.01 BRÁS,747623,VIOLA ARCO DE MADEIRA 16P,20,"R$ 230,00","R$ 0,00",ARCO PARA VIOLA 4/4,44.5%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (44.5%) com consumível 'ARCO PARA VIOLA 4/4...'. Possível reclassificação.
1.01 BRÁS,747624,VIOLA ARCO DE MADEIRA 16P,20,"R$ 230,00","R$ 0,00",ARCO PARA VIOLA 4/4,44.5%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (44.5%) com consumível 'ARCO PARA VIOLA 4/4...'. Possível reclassificação.
1.01 BRÁS,747625,VIOLONCELO 4/4 ARCO MADEIRA ESTOJO TERM.,20,"R$ 850,00","R$ 0,00",ARCO DE VIOLONCELO 4/4,41.8%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (41.8%) com consumível 'ARCO DE VIOLONCELO 4/4...'. Possível reclassificação.
1.01 BRÁS,747626,VIOLONCELO 4/4 ARCO MADEIRA ESTOJO TERM.,20,"R$ 850,00","R$ 0,00",ARCO DE VIOLONCELO 4/4,41.8%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (41.8%) com consumível 'ARCO DE VIOLONCELO 4/4...'. Possível reclassificação.
1.01 BRÁS,747627,VIOLONCELO 4/4 ARCO MADEIRA ESTOJO TERM.,20,"R$ 850,00","R$ 0,00",ARCO DE VIOLONCELO 4/4,41.8%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (41.8%) com consumível 'ARCO DE VIOLONCELO 4/4...'. Possível reclassificação.
1.01 BRÁS,747628,VIOLONCELO 4/4 ARCO MADEIRA ESTOJO TERM.,20,"R$ 850,00","R$ 0,00",ARCO DE VIOLONCELO 4/4,41.8%,2006-03-31 00:00:00,AVALIAR: Similaridade moderada (41.8%) com consumível 'ARCO DE VIOLONCELO 4/4...'. Possível reclassificação.
1.01 BRÁS,747629,TUBA SINFONICA 4/4,20,"R$ 5605,00","R$ 0,00",BOCAL P/TUBA,31.3%,2006-03-31 00:00:00,MANTER: Baixa similaridade (31.3%) com consumível 'BOCAL P/TUBA...'. Provavelmente corretamente classificado.
1.01 BRÁS,749567,TRAMBONE TENOR DE VARA,20,"R$ 1060,00","R$ 0,00",VARA DE BAMBU,29.5%,2006-05-31 00:00:00,MANTER: Similaridade muito baixa (29.5%). Mantém como patrimônio.
1.01 BRÁS,749569,CLARINETA CORPO EM ABS,20,"R$ 401,00","R$ 0,00",MARTELO ABS,32.0%,2006-05-31 00:00:00,MANTER: Baixa similaridade (32.0%) com consumível 'MARTELO ABS...'. Provavelmente corretamente classificado.
1.01 BRÁS,749570,CLARINETA CORPO EM ABS,20,"R$ 401,00","R$ 0,00",MARTELO ABS,32.0%,2006-05-31 00:00:00,MANTER: Baixa similaridade (32.0%) com consumível 'MARTELO ABS...'. Provavelmente corretamente classificado.
1.01 BRÁS,749571,CLARONE TUBOS E CHAVES NIQUELADAS,20,"R$ 6310,00","R$ 0,00",CLAVICULÁRIO P/10 CHAVES,28.7%,2006-05-31 00:00:00,MANTER: Similaridade muito baixa (28.7%). Mantém como patrimônio.
1.01 BRÁS,749572,FLAUTIN MECANISMOS EM MIB,20,"R$ 685,00","R$ 0,00",APOSTILA: MECÂNICO DE AUTO IV - LUBRIFIC,14.5%,2006-05-31 00:00:00,MANTER: Similaridade muito baixa (14.5%). Mantém como patrimônio.
1.01 BRÁS,749573,PAR DE PRATOS 18 POLEGADAS,20,"R$ 249,00","R$ 0,00",CHAIRA 8 POLEGADAS,38.0%,2006-05-31 00:00:00,MANTER: Baixa similaridade (38.0%) com consumível 'CHAIRA 8 POLEGADAS...'. Provavelmente corretamente classificado.
1.01 BRÁS,749792,TRIANGULO SINFONICO MEDIO,20,"R$ 75,60","R$ 0,00",TRIÂNGULO INSTRUMENTO,37.1%,2006-05-31 00:00:00,MANTER: Baixa similaridade (37.1%) com consumível 'TRIÂNGULO INSTRUMENTO...'. Provavelmente corretamente classificado.
1.01 BRÁS,749793,PANDEIRO SINFONICO 12 POLEGADAS,20,"R$ 176,40","R$ 0,00",SERROTE 18 POLEGADAS,35.1%,2006-05-31 00:00:00,MANTER: Baixa similaridade (35.1%) com consumível 'SERROTE 18 POLEGADAS...'. Provavelmente corretamente classificado.
1.01 BRÁS,749794,CAIXA SINFONICA 15 POLEGADAS,20,"R$ 604,80","R$ 0,00",CHAIRA 8 POLEGADAS,37.1%,2006-05-31 00:00:00,MANTER: Baixa similaridade (37.1%) com consumível 'CHAIRA 8 POLEGADAS...'. Provavelmente corretamente classificado.
1.01 BRÁS,749914,FLAUTA TRANSVERSAL,20,"R$ 495,00","R$ 0,00",FLAUTA DOCE,39.9%,2006-05-31 00:00:00,MANTER: Baixa similaridade (39.9%) com consumível 'FLAUTA DOCE...'. Provavelmente corretamente classificado.
1.01 BRÁS,749915,FLAUTA TRANSVERSAL,20,"R$ 495,00","R$ 0,00",FLAUTA DOCE,39.9%,2006-05-31 00:00:00,MANTER: Baixa similaridade (39.9%) com consumível 'FLAUTA DOCE...'. Provavelmente corretamente classificado.
1.01 BRÁS,749916,TROMPETE,20,"R$ 599,00","R$ 0,00",SURDINAS P/TROMPETE,52.8%,2006-05-31 00:00:00,AVALIAR: Similaridade moderada (52.8%) com consumível 'SURDINAS P/TROMPETE...'. Possível reclassificação.
1.01 BRÁS,749917,TROMPETE,20,"R$ 599,00","R$ 0,00",SURDINAS P/TROMPETE,52.8%,2006-05-31 00:00:00,AVALIAR: Similaridade moderada (52.8%) com consumível 'SURDINAS P/TROMPETE...'. Possível reclassificação.
1.01 BRÁS,750353,TROMPA DUPLA EM FA E SI BEMOL 4 VALVULAS,20,"R$ 3470,00","R$ 0,00",KIT DE LIMPEZA PARA TROMPA DUPLA,33.3%,2006-06-30 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'KIT DE LIMPEZA PARA TROMPA DUPLA...'. Provavelmente corretamente classificado.
1.01 BRÁS,750354,TROMPA DUPLA EM FA E SI BEMOL 4 VALVULAS,20,"R$ 3470,00","R$ 0,00",KIT DE LIMPEZA PARA TROMPA DUPLA,33.3%,2006-06-30 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'KIT DE LIMPEZA PARA TROMPA DUPLA...'. Provavelmente corretamente classificado.
1.08 IPIRANGA,574109,"MASTRO DE ALUMINIO  2,5M C/LANCA",20,"R$ 6,96","R$ 0,00",MASTRO DE ALUMÍNIO - LANÇA SETE - 2.30M,63.8%,1992-06-30 00:00:00,RECLASSIFICAR: Alta similaridade (63.8%) com consumível 'MASTRO DE ALUMÍNIO - LANÇA SETE - 2.30M...'. Forte indicação de má classificação.
1.08 IPIRANGA,574110,"MASTRO DE ALUMINIO  2,5M C/LANCA",20,"R$ 6,96","R$ 0,00",MASTRO DE ALUMÍNIO - LANÇA SETE - 2.30M,63.8%,1992-06-30 00:00:00,RECLASSIFICAR: Alta similaridade (63.8%) com consumível 'MASTRO DE ALUMÍNIO - LANÇA SETE - 2.30M...'. Forte indicação de má classificação.
1.08 IPIRANGA,574111,"MASTRO DE ALUMINIO  2,5M C/LANCA",20,"R$ 6,96","R$ 0,00",MASTRO DE ALUMÍNIO - LANÇA SETE - 2.30M,63.8%,1992-06-30 00:00:00,RECLASSIFICAR: Alta similaridade (63.8%) com consumível 'MASTRO DE ALUMÍNIO - LANÇA SETE - 2.30M...'. Forte indicação de má classificação.
1.08 IPIRANGA,574112,"MASTRO DE ALUMINIO  2,5M C/LANCA",20,"R$ 6,96","R$ 0,00",MASTRO DE ALUMÍNIO - LANÇA SETE - 2.30M,63.8%,1992-06-30 00:00:00,RECLASSIFICAR: Alta similaridade (63.8%) com consumível 'MASTRO DE ALUMÍNIO - LANÇA SETE - 2.30M...'. Forte indicação de má classificação.
1.08 IPIRANGA,574896,"MASTRO DE ALUMINIO 2,5M C/ LANCA",20,"R$ 6,96","R$ 0,00",MASTRO DE ALUMÍNIO - LANÇA SETE - 2.30M,63.8%,1992-06-30 00:00:00,RECLASSIFICAR: Alta similaridade (63.8%) com consumível 'MASTRO DE ALUMÍNIO - LANÇA SETE - 2.30M...'. Forte indicação de má classificação.
1.14 MOOCA,596256,"AEROGRAFO MOD AG-2 BICO FINO DE 0,2MM",20,"R$ 123,81","R$ 0,00",AEROGRAFO 200ML C/ BICO 5MM,39.0%,1994-02-28 00:00:00,MANTER: Baixa similaridade (39.0%) com consumível 'AEROGRAFO 200ML C/ BICO 5MM...'. Provavelmente corretamente classificado.
1.14 MOOCA,596257,"AEROGRAFO MOD AG-3 BICO FINO DE 0,3MM",20,"R$ 123,81","R$ 0,00",AEROGRAFO 200ML C/ BICO 5MM,39.0%,1994-02-28 00:00:00,MANTER: Baixa similaridade (39.0%) com consumível 'AEROGRAFO 200ML C/ BICO 5MM...'. Provavelmente corretamente classificado.
1.14 MOOCA,596255,"AEROGRAFO MOD AG-2 BICO FINO DE 0,2MM",20,"R$ 123,81","R$ 0,00",AEROGRAFO 200ML C/ BICO 5MM,39.0%,1994-02-28 00:00:00,MANTER: Baixa similaridade (39.0%) com consumível 'AEROGRAFO 200ML C/ BICO 5MM...'. Provavelmente corretamente classificado.
1.22 GUARULHOS,1001282,TROMPA DUPLA AFINAÇÃO /LORD-LMFH601,20,"R$ 2299,00","R$ 0,00",KIT DE LIMPEZA PARA TROMPA DUPLA,30.9%,2011-06-03 00:00:00,MANTER: Baixa similaridade (30.9%) com consumível 'KIT DE LIMPEZA PARA TROMPA DUPLA...'. Provavelmente corretamente classificado.
1.22 GUARULHOS,1001283,TROMPA DUPLA AFINAÇÃO /LORD-LMFH601,20,"R$ 2299,00","R$ 0,00",KIT DE LIMPEZA PARA TROMPA DUPLA,30.9%,2011-06-03 00:00:00,MANTER: Baixa similaridade (30.9%) com consumível 'KIT DE LIMPEZA PARA TROMPA DUPLA...'. Provavelmente corretamente classificado.
1.22 GUARULHOS,1001284,QUINTON COM BAG E CARRIER/TEMPPUS-Q814,20,"R$ 1500,00","R$ 0,00",FILTRO TIPO BAG PARA EFLUENTES,22.9%,2011-04-03 00:00:00,MANTER: Similaridade muito baixa (22.9%). Mantém como patrimônio.
1.22 GUARULHOS,1001285,QUINTON COM BAG E CARRIER/TEMPPUS-Q814,20,"R$ 1500,00","R$ 0,00",FILTRO TIPO BAG PARA EFLUENTES,22.9%,2011-04-03 00:00:00,MANTER: Similaridade muito baixa (22.9%). Mantém como patrimônio.
1.22 GUARULHOS,1001286,VIBRAFONE MODELO CLÁSSICO/COLANERI,20,"R$ 14320,00","R$ 0,00",MODELO ANATÔMICO DE PÉ,27.9%,2011-06-03 00:00:00,MANTER: Similaridade muito baixa (27.9%). Mantém como patrimônio.
1.22 GUARULHOS,1001865,XILOFONE MODELO SINFÔNICO/COLANERI,20,"R$ 11550,00","R$ 0,00",XILOFONE BÁSICO,29.9%,2011-06-13 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.22 GUARULHOS,1002451,MARIMBA MODELO CLÁSSICO/COLANERI,20,"R$ 15900,00","R$ 0,00",MODELO ANATÔMICO DE PÉ,28.4%,2011-06-18 00:00:00,MANTER: Similaridade muito baixa (28.4%). Mantém como patrimônio.
1.22 GUARULHOS,1035789,EUPHONIUM 4 PISTÕES /WERILO,20,"R$ 5855,00","R$ 0,00",KIT PISTÕES DA PINÇA DE FREIO,26.9%,2012-04-26 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
1.22 GUARULHOS,1035790,EUPHONIUM 4 PISTÕES /WERILO,20,"R$ 5855,00","R$ 0,00",KIT PISTÕES DA PINÇA DE FREIO,26.9%,2012-04-26 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
1.22 GUARULHOS,1035791,EUPHONIUM 4 PISTÕES /WERILO,20,"R$ 5855,00","R$ 0,00",KIT PISTÕES DA PINÇA DE FREIO,26.9%,2012-04-26 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
1.22 GUARULHOS,1035792,EUPHONIUM 4 PISTÕES /WERILO,20,"R$ 5855,00","R$ 0,00",KIT PISTÕES DA PINÇA DE FREIO,26.9%,2012-04-26 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
1.22 GUARULHOS,1043675,SOUSAFONE 3 PISTOS/WERIL,20,"R$ 9380,00","R$ 0,00",ÓLEO DE PISTOS LUBRIFICANTE (FRASCO),25.1%,2012-06-19 00:00:00,MANTER: Similaridade muito baixa (25.1%). Mantém como patrimônio.
1.22 GUARULHOS,1043676,SOUSAFONE 3 PISTOS/WERIL,20,"R$ 9380,00","R$ 0,00",ÓLEO DE PISTOS LUBRIFICANTE (FRASCO),25.1%,2012-06-19 00:00:00,MANTER: Similaridade muito baixa (25.1%). Mantém como patrimônio.
1.22 GUARULHOS,598144,CAIXA SAEMA 15X14P,20,"R$ 197,86","R$ 0,00",CAIXA MDF 15X15cm,34.6%,1994-04-30 00:00:00,MANTER: Baixa similaridade (34.6%) com consumível 'CAIXA MDF 15X15cm...'. Provavelmente corretamente classificado.
