Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
SENAI SEDE,856659,APARELHO TELEFÔNICO DIG.DIALOG -ERICSSON,15,"R$ 480,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,36.0%,2008-09-03 00:00:00,MANTER: Baixa similaridade (36.0%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Provavelmente corretamente classificado.
SENAI SEDE,856660,APARELHO TELEFÔNICO DIG.DIALOG -ERICSSON,15,"R$ 480,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,36.0%,2008-09-03 00:00:00,MANTER: Baixa similaridade (36.0%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Provavelmente corretamente classificado.
SENAI SEDE,856661,APARELHO TELEFONICO DIG.DIALOG-ERICSSON,15,"R$ 1190,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,36.0%,2008-09-03 00:00:00,MANTER: Baixa similaridade (36.0%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Provavelmente corretamente classificado.
SENAI SEDE,856662,APARELHO TELEFONICO DIG.DIALOG-ERICSSON,15,"R$ 1190,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,36.0%,2008-09-03 00:00:00,MANTER: Baixa similaridade (36.0%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Provavelmente corretamente classificado.
SENAI SEDE,856663,APARELHO TELEFONICO DIG.DIALOG-ERICSSON,15,"R$ 1190,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,36.0%,2008-09-03 00:00:00,MANTER: Baixa similaridade (36.0%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Provavelmente corretamente classificado.
SENAI SEDE,856664,APARELHO TELEFONICO DIG.DIALOG-ERICSSON,15,"R$ 1190,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,36.0%,2008-09-03 00:00:00,MANTER: Baixa similaridade (36.0%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Provavelmente corretamente classificado.
SENAI SEDE,856665,APARELHO TELEFONICO DIG.DIALOG-ERICSSON,15,"R$ 1190,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,36.0%,2008-09-03 00:00:00,MANTER: Baixa similaridade (36.0%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Provavelmente corretamente classificado.
SENAI SEDE,856666,APARELHO TELEFONICO DIG.DIALOG-ERICSSON,15,"R$ 1190,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,36.0%,2008-09-03 00:00:00,MANTER: Baixa similaridade (36.0%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Provavelmente corretamente classificado.
SENAI SEDE,918502,PABX MÉD.PORTE C/TRONCOS DIGITAIS/AASTRA,15,"R$ 17626,00","R$ 0,00",RELÉ PROGRAMÁVEL 4 ENTRADAS DIGITAIS 2 E,23.5%,2009-12-30 00:00:00,MANTER: Similaridade muito baixa (23.5%). Mantém como patrimônio.
SENAI SEDE,918503,PABX MÉD.PORTE C/TRONCOS DIGITAIS/AASTRA,15,"R$ 17626,00","R$ 0,00",RELÉ PROGRAMÁVEL 4 ENTRADAS DIGITAIS 2 E,23.5%,2009-12-30 00:00:00,MANTER: Similaridade muito baixa (23.5%). Mantém como patrimônio.
SENAI SEDE,918504,PABX MÉD.PORTE C/TRONCOS DIGITAIS/AASTRA,15,"R$ 17626,00","R$ 0,00",RELÉ PROGRAMÁVEL 4 ENTRADAS DIGITAIS 2 E,23.5%,2009-12-30 00:00:00,MANTER: Similaridade muito baixa (23.5%). Mantém como patrimônio.
SENAI SEDE,918505,PABX MÉD.PORTE C/TRONCOS DIGITAIS/AASTRA,15,"R$ 17626,00","R$ 0,00",RELÉ PROGRAMÁVEL 4 ENTRADAS DIGITAIS 2 E,23.5%,2009-12-30 00:00:00,MANTER: Similaridade muito baixa (23.5%). Mantém como patrimônio.
SENAI SEDE,918506,PABX MÉD.PORTE C/TRONCOS DIGITAIS/AASTRA,15,"R$ 17626,00","R$ 0,00",RELÉ PROGRAMÁVEL 4 ENTRADAS DIGITAIS 2 E,23.5%,2009-12-30 00:00:00,MANTER: Similaridade muito baixa (23.5%). Mantém como patrimônio.
SENAI SEDE,932988,TELEFONE SEM FIO 900 MHZ/MULTITOC,15,"R$ 84,99","R$ 0,00",APARELHO DE TELEFONE SEM FIO,50.7%,2010-03-11 00:00:00,AVALIAR: Similaridade moderada (50.7%) com consumível 'APARELHO DE TELEFONE SEM FIO...'. Possível reclassificação.
SENAI SEDE,932989,TELEFONE SEM FIO 900 MHZ/MULTITOC,15,"R$ 84,99","R$ 0,00",APARELHO DE TELEFONE SEM FIO,50.7%,2010-03-11 00:00:00,AVALIAR: Similaridade moderada (50.7%) com consumível 'APARELHO DE TELEFONE SEM FIO...'. Possível reclassificação.
SENAI SEDE,935893,RÁDIO INTERCOMUNICADOR/INTELBRAS,15,"R$ 179,79","R$ 0,00",RÁDIO INTERCOMUNICADOR C/26 CANAIS,57.7%,2010-03-30 00:00:00,AVALIAR: Similaridade moderada (57.7%) com consumível 'RÁDIO INTERCOMUNICADOR C/26 CANAIS...'. Possível reclassificação.
SENAI SEDE,957846,APARELHO TELEFÔNICO DIGITAL/AASTRA,15,"R$ 395,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.1%,2010-10-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,957847,APARELHO TELEFÔNICO DIGITAL/AASTRA,15,"R$ 395,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.1%,2010-10-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,957849,APARELHO TELEFÔNICO DIGITAL/AASTRA,15,"R$ 395,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.1%,2010-10-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,957853,APARELHO TELEFÔNICO DIGITAL/AASTRA,15,"R$ 395,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.1%,2010-10-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,957855,APARELHO TELEFÔNICO DIGITAL/AASTRA,15,"R$ 395,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.1%,2010-10-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,1297703,CAIXA DE SOM BLUETOOTH C/MICR. S/FIOS,10,"R$ 3269,00","R$ 2696,92",CAIXA DE SOM BLUETOOTH 50W,57.3%,2024-03-01 00:00:00,AVALIAR: Similaridade moderada (57.3%) com consumível 'CAIXA DE SOM BLUETOOTH 50W...'. Possível reclassificação.
SENAI SEDE,1305101,SMARTPHONE IOS 512GB,15,"R$ 6785,00","R$ 5823,79",SMARTPHONE (CÓD INATIVO),32.6%,2024-07-05 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
SENAI SEDE,1309890,Celular Samsung Galaxy A21s SM-A217M/DS,15,"R$ 1449,90","R$ 1292,83",TELA COMP. CELULAR SAMSUNG GALAXY A9,49.5%,2024-11-30 00:00:00,AVALIAR: Similaridade moderada (49.5%) com consumível 'TELA COMP. CELULAR SAMSUNG GALAXY A9...'. Possível reclassificação.
SENAI SEDE,935891,RÁDIO INTERCOMUNICADOR/INTELBRAS,15,"R$ 179,79","R$ 0,00",RÁDIO INTERCOMUNICADOR C/26 CANAIS,57.7%,2010-03-30 00:00:00,AVALIAR: Similaridade moderada (57.7%) com consumível 'RÁDIO INTERCOMUNICADOR C/26 CANAIS...'. Possível reclassificação.
SENAI SEDE,935892,RÁDIO INTERCOMUNICADOR/INTELBRAS,15,"R$ 179,79","R$ 0,00",RÁDIO INTERCOMUNICADOR C/26 CANAIS,57.7%,2010-03-30 00:00:00,AVALIAR: Similaridade moderada (57.7%) com consumível 'RÁDIO INTERCOMUNICADOR C/26 CANAIS...'. Possível reclassificação.
SENAI SEDE,964629,APARELHO TELEFÔNICO DIGITAL / AASTRA,15,"R$ 1630,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.1%,2010-11-26 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,1039650,CENTRAL TELEFÔNICA CPCT-ADM CENTRAL/AASTRA,15,"R$ 264518,00","R$ 0,00",CENTRAL ELETRÔNICA PARA CERCA ELÉTRICA,27.5%,2012-06-01 00:00:00,MANTER: Similaridade muito baixa (27.5%). Mantém como patrimônio.
SENAI SEDE,807659,APARELHO DVD HD INTERNO/PHILIPS-R3455/78M,15,"R$ 1180,00","R$ 0,00",ADAPTADOR INTERNO 3/4 X 1/2,25.8%,2008-01-10 00:00:00,MANTER: Similaridade muito baixa (25.8%). Mantém como patrimônio.
SENAI SEDE,932986,TELEFONE SEM FIO 900 MHZ/MULTITOC,15,"R$ 84,99","R$ 0,00",APARELHO DE TELEFONE SEM FIO,50.7%,2010-03-11 00:00:00,AVALIAR: Similaridade moderada (50.7%) com consumível 'APARELHO DE TELEFONE SEM FIO...'. Possível reclassificação.
SENAI SEDE,1260449,SMARTPHONE IOS PRÓ MAX,15,"R$ 10650,00","R$ 7188,75",CAPA SILICONE PARA IPHONE 11 PRO MAX,37.6%,2022-09-27 00:00:00,MANTER: Baixa similaridade (37.6%) com consumível 'CAPA SILICONE PARA IPHONE 11 PRO MAX...'. Provavelmente corretamente classificado.
SENAI SEDE,1260450,SMARTPHONE IOS PRÓ,15,"R$ 9640,00","R$ 6507,00",SMARTPHONE (CÓD INATIVO),33.5%,2022-09-27 00:00:00,MANTER: Baixa similaridade (33.5%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
SENAI SEDE,1260451,SMARTPHONE IOS PRÓ,15,"R$ 9640,00","R$ 6507,00",SMARTPHONE (CÓD INATIVO),33.5%,2022-09-27 00:00:00,MANTER: Baixa similaridade (33.5%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
SENAI SEDE,1260452,SMARTPHONE IOS PRÓ,15,"R$ 9640,00","R$ 6507,00",SMARTPHONE (CÓD INATIVO),33.5%,2022-09-27 00:00:00,MANTER: Baixa similaridade (33.5%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
SENAI SEDE,1260453,SMARTPHONE IOS PRÓ,15,"R$ 9640,00","R$ 6507,00",SMARTPHONE (CÓD INATIVO),33.5%,2022-09-27 00:00:00,MANTER: Baixa similaridade (33.5%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
SENAI SEDE,1260454,SMARTPHONE IOS PRÓ,15,"R$ 9640,00","R$ 6507,00",SMARTPHONE (CÓD INATIVO),33.5%,2022-09-27 00:00:00,MANTER: Baixa similaridade (33.5%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
SENAI SEDE,1010062,APARELHO TELEFÔNICO DIGITAL/ERICSSON,15,"R$ 399,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.2%,2011-12-13 00:00:00,RECLASSIFICAR: Alta similaridade (61.2%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,1223420,SMARTPHONE IOS BÁSICO,15,"R$ 4070,00","R$ 1424,50",XILOFONE BÁSICO,34.2%,2019-06-27 00:00:00,MANTER: Baixa similaridade (34.2%) com consumível 'XILOFONE BÁSICO...'. Provavelmente corretamente classificado.
SENAI SEDE,964627,APARELHO TELEFÔNICO DIGITAL / AASTRA,15,"R$ 1630,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.1%,2010-11-26 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,1308041,PAINEL DE LED INDOOR ALL IN ONE,10,"R$ 440000,00","R$ 388666,67",MÓDULO PAINEL LED P2.5 INDOOR 320X160mm,45.4%,2024-10-24 00:00:00,AVALIAR: Similaridade moderada (45.4%) com consumível 'MÓDULO PAINEL LED P2.5 INDOOR 320X160mm...'. Possível reclassificação.
SENAI SEDE,1010059,APARELHO TELEFÔNICO DIGITAL/ERICSSON,15,"R$ 399,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.2%,2011-12-13 00:00:00,RECLASSIFICAR: Alta similaridade (61.2%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,1236546,SMARTPHONE IOS-11 256GB,15,"R$ 6860,00","R$ 3430,00",SMARTPHONE (CÓD INATIVO),31.3%,2020-12-04 00:00:00,MANTER: Baixa similaridade (31.3%) com consumível 'SMARTPHONE (CÓD INATIVO)...'. Provavelmente corretamente classificado.
SENAI SEDE,1271451,SISTEMA WIRELESS C/MICROFONE S/FIO,10,"R$ 4590,00","R$ 3327,75",ANTENA P/MICROFONE S/FIO,48.7%,2023-03-01 00:00:00,AVALIAR: Similaridade moderada (48.7%) com consumível 'ANTENA P/MICROFONE S/FIO...'. Possível reclassificação.
SENAI SEDE,1279908,SISTEMA WIRELESS C/MICROFONE S/FIO,10,"R$ 4440,00","R$ 3441,00",ANTENA P/MICROFONE S/FIO,48.7%,2023-09-13 00:00:00,AVALIAR: Similaridade moderada (48.7%) com consumível 'ANTENA P/MICROFONE S/FIO...'. Possível reclassificação.
SENAI SEDE,1008720,APARELHO TELEFÔNICO DIGITAL/ERICSSON,15,"R$ 769,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.2%,2011-11-16 00:00:00,RECLASSIFICAR: Alta similaridade (61.2%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,1010061,APARELHO TELEFÔNICO DIGITAL/ERICSSON,15,"R$ 399,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.2%,2011-12-13 00:00:00,RECLASSIFICAR: Alta similaridade (61.2%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
SENAI SEDE,1010063,APARELHO TELEFÔNICO DIGITAL/ERICSSON,15,"R$ 399,00","R$ 0,00",APARELHO TELEFÔNICO DIGITAL C/VISOR,61.2%,2011-12-13 00:00:00,RECLASSIFICAR: Alta similaridade (61.2%) com consumível 'APARELHO TELEFÔNICO DIGITAL C/VISOR...'. Forte indicação de má classificação.
