Localização;Inventário;Denominação do Imobilizado;Vida;Valor Aquisição;Valor Contábil;Item Consumível Similar;arquivo_origem;Ano Incorporação;Idade_Item;Valor_Aquisicao_Num;Valor_Contabil_Num;Vida_Num
1.63 PIRITUBA;1023987;TALHADEIRA/PUNÇÃO/SACA-PINO/GEDORE;15;R$ 99,42;R$ 0,00;TALHADEIRA/PUNÇÃO/SACA-PINO (JOGO);Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;99,42;0;15
1.16 SÃO BERNARDO DO CAMPO;540731;TANQUE CILINDRICO VERTICAL C/TAMPA;10;R$ 182,18;R$ 0,00;TANQUE CILINDRICO VERTICAL DE 50L;Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1991;34;182,18;0;10
5.07 AMERICANA;683291;TARRACHA  PARA TUBO DE PVC 1/2-3/4 E 1P;10;R$ 15,00;R$ 0,00;TARRACHA P/TUBO DE PVC 3/4;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2002;23;15;0;10
5.07 AMERICANA;683292;TARRACHA  PARA TUBO DE PVC 1/2-3/4 E 1P;10;R$ 15,00;R$ 0,00;TARRACHA P/TUBO DE PVC 3/4;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2002;23;15;0;10
5.07 AMERICANA;683293;TARRACHA  PARA TUBO DE PVC 1/2-3/4 E 1P;10;R$ 15,00;R$ 0,00;TARRACHA P/TUBO DE PVC 3/4;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2002;23;15;0;10
9.90 BIRIGUI;669216;TARRACHA P/TUBO PVC 3 COSSIN. CARACOL;10;R$ 17,55;R$ 0,00;TARRACHA P/TUBO DE PVC 3/4;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2001;24;17,55;0;10
9.90 BIRIGUI;669217;TARRACHA P/TUBO PVC 3 COSSIN. CARACOL;10;R$ 17,55;R$ 0,00;TARRACHA P/TUBO DE PVC 3/4;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2001;24;17,55;0;10
7.94 OURINHOS;1009584;TELA DE PROJEÇÃO 2 X 2 M C/ TRIPÉ/CINEFLEX;10;R$ 319,00;R$ 0,00;TELA P/PROJEÇÃO RETRÁTIL COM TRIPÉ;Outros Bens Moveis_20250926_135412.csv;2011;14;319;0;10
7.94 OURINHOS;1009585;TELA DE PROJEÇÃO 2 X 2 M C/ TRIPÉ/CINEFLEX;10;R$ 319,00;R$ 0,00;TELA P/PROJEÇÃO RETRÁTIL COM TRIPÉ;Outros Bens Moveis_20250926_135412.csv;2011;14;319;0;10
7.01 BAURU;761356;TELA DE PROJECAO C/SUPORTE E TRIPE;10;R$ 236,50;R$ 0,00;TELA P/PROJEÇÃO RETRÁTIL COM TRIPÉ;Disco Fono Film Pina_20250926_104101.csv;2006;19;236,5;0;10
7.01 BAURU;761358;TELA DE PROJECAO C/SUPORTE E TRIPE;10;R$ 236,50;R$ 0,00;TELA P/PROJEÇÃO RETRÁTIL COM TRIPÉ;Disco Fono Film Pina_20250926_104101.csv;2006;19;236,5;0;10
7.01 BAURU;761360;TELA DE PROJECAO C/SUPORTE E TRIPE;10;R$ 236,50;R$ 0,00;TELA P/PROJEÇÃO RETRÁTIL COM TRIPÉ;Disco Fono Film Pina_20250926_104101.csv;2006;19;236,5;0;10
7.01 BAURU;761359;TELA DE PROJECAO C/SUPORTE E TRIPE;10;R$ 236,50;R$ 0,00;TELA P/PROJEÇÃO RETRÁTIL COM TRIPÉ;Disco Fono Film Pina_20250926_104101.csv;2006;19;236,5;0;10
7.01 BAURU;761357;TELA DE PROJECAO C/SUPORTE E TRIPE;10;R$ 236,50;R$ 0,00;TELA P/PROJEÇÃO RETRÁTIL COM TRIPÉ;Disco Fono Film Pina_20250926_104101.csv;2006;19;236,5;0;10
7.90 JAÚ;761354;TELA DE PROJECAO C/SUPORTE E TRIPE;10;R$ 236,50;R$ 0,00;TELA P/PROJEÇÃO RETRÁTIL COM TRIPÉ;Disco Fono Film Pina_20250926_104101.csv;2006;19;236,5;0;10
7.01 BAURU;1173681;TELEFONE SEM FIO - PANASONIC;15;R$ 100,00;R$ 9,17;APARELHO DE TELEFONE SEM FIO;Equip. Comunicacao_20250925_165058.csv;2016;9;100;9,17;15
7.01 BAURU;1173682;TELEFONE SEM FIO - PANASONIC;15;R$ 100,00;R$ 9,17;APARELHO DE TELEFONE SEM FIO;Equip. Comunicacao_20250925_165058.csv;2016;9;100;9,17;15
1.23 SÃO CAETANO DO SUL;1175070;TELEFONE SEM FIO PARA ÁUDIO-CONFERÊNCIA - POLYCOM;15;R$ 2.873,92;R$ 263,46;TELEFONE SEM FIO P/ÁUDIO-CONFERÊNCIA;Equip. Comunicacao_20250925_165058.csv;2016;9;2873,92;263,46;15
1.34 SÃO CAETANO DO SUL;1174996;TELEFONE SEM FIO PARA ÁUDIO-CONFERÊNCIA - POLYCOM;15;R$ 2.873,92;R$ 263,46;TELEFONE SEM FIO P/ÁUDIO-CONFERÊNCIA;Equip. Comunicacao_20250925_165058.csv;2016;9;2873,92;263,46;15
1.50 - SENAI EAD;1241517;TELEPROMPTER;10;R$ 3.270,00;R$ 436,00;TELEPROMPTER;Equip. Informatica-2016_2021_20251006_131455.csv;2021;4;3270;436;10
5.02 JUNDIAÍ;577343;TENSOR CORREIA DENTADA;10;R$ 6,96;R$ 0,00;TENSOR DA CORREIA DENTADA VW;Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1992;33;6,96;0;10
6.02 RIBEIRÃO PRETO;579240;TENSOR CORREIA DENTADA 60745/1;10;R$ 6,96;R$ 0,00;TENSOR DA CORREIA DENTADA VW;Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1992;33;6,96;0;10
3.01 TAUBATÉ;625651;TENSOR CORREIA DENTADA A-607.45/1;10;R$ 53,06;R$ 0,00;TENSOR DA CORREIA DENTADA VW;Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1996;29;53,06;0;10
9.27 MARÍLIA;585351;TENSOR CORREIA DENTADA A-60745/1;10;R$ 382,18;R$ 0,00;TENSOR DA CORREIA DENTADA VW;Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1993;32;382,18;0;10
9.14 PRESIDENTE PRUDENTE;1204643;TERMOHIGRÔMETRO DIGITAL DE PRECISÃO/ MINIPA;10;R$ 624,99;R$ 140,62;TERMOHIGRÔMETRO DIGITAL DE PRECISÃO;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2018;7;624,99;140,62;10
9.14 PRESIDENTE PRUDENTE;1204644;TERMOHIGRÔMETRO DIGITAL DE PRECISÃO/ MINIPA;10;R$ 624,99;R$ 140,62;TERMOHIGRÔMETRO DIGITAL DE PRECISÃO;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2018;7;624,99;140,62;10
9.14 PRESIDENTE PRUDENTE;1204645;TERMOHIGRÔMETRO DIGITAL DE PRECISÃO/ MINIPA;10;R$ 624,99;R$ 140,62;TERMOHIGRÔMETRO DIGITAL DE PRECISÃO;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2018;7;624,99;140,62;10
9.14 PRESIDENTE PRUDENTE;1204646;TERMOHIGRÔMETRO DIGITAL DE PRECISÃO/ MINIPA;10;R$ 624,99;R$ 140,62;TERMOHIGRÔMETRO DIGITAL DE PRECISÃO;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2018;7;624,99;140,62;10
8.01 SÃO JOSÉ DO RIO PRETO;728970;TERMOMETRO DIGITAL;10;R$ 291,67;R$ 0,00;TERMÔMETRO DIGITAL;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2004;21;291,67;0;10
CMFP-165 CERQUEIRA CESAR;713947;TERMOMETRO DIGITAL;10;R$ 220,00;R$ 0,00;TERMÔMETRO DIGITAL;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2003;22;220;0;10
CMFP-165 CERQUEIRA CESAR;682983;TERMOMETRO DIGITAL  50 A 1300 G.C.;10;R$ 273,00;R$ 0,00;TERMÔMETRO DIGITAL;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2002;23;273;0;10
CMFP-165 CERQUEIRA CESAR;682984;TERMOMETRO DIGITAL  50 A 1300 G.C.;10;R$ 273,00;R$ 0,00;TERMÔMETRO DIGITAL;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2002;23;273;0;10
CMFP-165 CERQUEIRA CESAR;725562;TERMOMETRO DIGITAL C/ CABO FLEXIVEL;10;R$ 215,25;R$ 0,00;TERMÔMETRO DIGITAL C/CABO SENSOR;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;215,25;0;10
1.20 SÃO BERNARDO DO CAMPO;1106466;TERMÔMETRO DIGITAL DE CONTATO / NOVUS;10;R$ 225,00;R$ 0,00;TERMÔMETRO DIGITAL DE CONTATO;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;225;0;10
1.19 OSASCO;812774;TERMÔMETRO DIGITAL DE CONTATO-MINIPA;10;R$ 235,47;R$ 0,00;TERMÔMETRO DIGITAL DE CONTATO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2008;17;235,47;0;10
1.19 OSASCO;812772;TERMÔMETRO DIGITAL DE CONTATO-MINIPA;10;R$ 235,47;R$ 0,00;TERMÔMETRO DIGITAL DE CONTATO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2008;17;235,47;0;10
1.19 OSASCO;812773;TERMÔMETRO DIGITAL DE CONTATO-MINIPA;10;R$ 235,47;R$ 0,00;TERMÔMETRO DIGITAL DE CONTATO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2008;17;235,47;0;10
1.19 OSASCO;812775;TERMÔMETRO DIGITAL DE CONTATO-MINIPA;10;R$ 235,47;R$ 0,00;TERMÔMETRO DIGITAL DE CONTATO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2008;17;235,47;0;10
1.19 OSASCO;812776;TERMÔMETRO DIGITAL DE CONTATO-MINIPA;10;R$ 235,47;R$ 0,00;TERMÔMETRO DIGITAL DE CONTATO;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2008;17;235,47;0;10
5.09 CAMPINAS;586556;TERMOMETRO DIGITAL GULTERM 1200 GULTON;10;R$ 290,25;R$ 0,00;TERMÔMETRO DIGITAL GULTERM 0/40;Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1993;32;290,25;0;10
5.09 CAMPINAS;586557;TERMOMETRO DIGITAL GULTERM 1200 GULTON;10;R$ 290,25;R$ 0,00;TERMÔMETRO DIGITAL GULTERM 0/40;Ferram. Instr. OficLab-ano-1999_20250926_111555.csv;1993;32;290,25;0;10
1.01 BRÁS;722687;TERMOMETRO DIGITAL PORTATIL;10;R$ 385,00;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2004;21;385;0;10
1.11 TATUAPÉ;743207;TERMOMETRO DIGITAL PORTATIL 50 A 1350 G;10;R$ 500,00;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2005;20;500;0;10
4.04 SOROCABA;777351;TERMOMETRO DIGITAL PORTATIL C /5 SENSORES;10;R$ 223,30;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;223,3;0;10
4.04 SOROCABA;777352;TERMOMETRO DIGITAL PORTATIL C /5 SENSORES;10;R$ 223,30;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;223,3;0;10
6.02 RIBEIRÃO PRETO;777355;TERMOMETRO DIGITAL PORTATIL C /5 SENSORES;10;R$ 223,30;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;223,3;0;10
6.02 RIBEIRÃO PRETO;777356;TERMOMETRO DIGITAL PORTATIL C /5 SENSORES;10;R$ 223,30;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;223,3;0;10
7.01 BAURU;777349;TERMOMETRO DIGITAL PORTATIL C /5 SENSORES;10;R$ 223,30;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;223,3;0;10
7.01 BAURU;777350;TERMOMETRO DIGITAL PORTATIL C /5 SENSORES;10;R$ 223,30;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2007;18;223,3;0;10
5.62 INDAIATUBA;763878;TERMOMETRO LASER INFRAVERMELHO;10;R$ 3.882,20;R$ 0,00;TERMÔMETRO DIGITAL INFRAVERMELHO;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2006;19;3882,2;0;10
CMFP-165 CERQUEIRA CESAR;721946;TERMOMETRO PENTA PORTATIL 5 SENSORES;10;R$ 435,00;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;435;0;10
CMFP-165 CERQUEIRA CESAR;721947;TERMOMETRO PENTA PORTATIL 5 SENSORES;10;R$ 435,00;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;435;0;10
CMFP-165 CERQUEIRA CESAR;721948;TERMOMETRO PENTA PORTATIL 5 SENSORES;10;R$ 435,00;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;435;0;10
CMFP-165 CERQUEIRA CESAR;721949;TERMOMETRO PENTA PORTATIL 5 SENSORES;10;R$ 435,00;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;435;0;10
8.01 SÃO JOSÉ DO RIO PRETO;742749;TERMOMETRO PORTATIL 5 SENSORES;10;R$ 272,86;R$ 0,00;TERMÔMETRO DIGITAL PORTÁTIL 5 SENSORES;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2005;20;272,86;0;10
9.01 ARAÇATUBA;730853;TERMORESISTENCIA PT 100;20;R$ 44,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;44;0;20
9.01 ARAÇATUBA;730854;TERMORESISTENCIA PT 100;20;R$ 44,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;44;0;20
9.01 ARAÇATUBA;730855;TERMORESISTENCIA PT 100;20;R$ 44,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;44;0;20
9.01 ARAÇATUBA;730856;TERMORESISTENCIA PT 100;20;R$ 44,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;44;0;20
9.01 ARAÇATUBA;730857;TERMORESISTENCIA PT 100;20;R$ 44,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;44;0;20
9.01 ARAÇATUBA;730858;TERMORESISTENCIA PT 100;20;R$ 44,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;44;0;20
9.01 ARAÇATUBA;730859;TERMORESISTENCIA PT 100;20;R$ 44,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;44;0;20
9.01 ARAÇATUBA;730860;TERMORESISTENCIA PT 100;20;R$ 44,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2004;21;44;0;20
ALMOXARIFADO CENTRAL SENAI;784622;TERMORESISTENCIA PT 100;20;R$ 40,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2007;18;40;0;20
ALMOXARIFADO CENTRAL SENAI;784623;TERMORESISTENCIA PT 100;20;R$ 40,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2007;18;40;0;20
ALMOXARIFADO CENTRAL SENAI;784624;TERMORESISTENCIA PT 100;20;R$ 40,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2007;18;40;0;20
ALMOXARIFADO CENTRAL SENAI;784625;TERMORESISTENCIA PT 100;20;R$ 40,00;R$ 0,00;TERMORESISTÊNCIA PT 100 – 100MM;Maquinas e Equiptos-ano-2000_2010_20251006_135923.csv;2007;18;40;0;20
1.24 SUZANO;876653;TERMOSTATO DE HASTE RIGIDA - SALCAS;10;R$ 148,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2008;17;148;0;10
1.24 SUZANO;876654;TERMOSTATO DE HASTE RIGIDA - SALCAS;10;R$ 148,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2008;17;148;0;10
1.24 SUZANO;876655;TERMOSTATO DE HASTE RIGIDA - SALCAS;10;R$ 148,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2008;17;148;0;10
1.24 SUZANO;876656;TERMOSTATO DE HASTE RIGIDA - SALCAS;10;R$ 148,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2008;17;148;0;10
1.64 MAUÁ;1075784;TERMOSTATO DE HASTE RÍGIDA / WOLER;10;R$ 612,50;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2013;12;612,5;0;10
1.64 MAUÁ;1075785;TERMOSTATO DE HASTE RÍGIDA / WOLER;10;R$ 612,50;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2013;12;612,5;0;10
1.64 MAUÁ;1075786;TERMOSTATO DE HASTE RÍGIDA / WOLER;10;R$ 612,50;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2013;12;612,5;0;10
1.64 MAUÁ;1075787;TERMOSTATO DE HASTE RÍGIDA / WOLER;10;R$ 612,50;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2013;12;612,5;0;10
1.64 MAUÁ;1075788;TERMOSTATO DE HASTE RÍGIDA / WOLER;10;R$ 612,50;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2013;12;612,5;0;10
1.64 MAUÁ;1075789;TERMOSTATO DE HASTE RÍGIDA / WOLER;10;R$ 612,50;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2013;12;612,5;0;10
1.64 MAUÁ;1075790;TERMOSTATO DE HASTE RÍGIDA / WOLER;10;R$ 612,50;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2013;12;612,5;0;10
1.64 MAUÁ;1075791;TERMOSTATO DE HASTE RÍGIDA / WOLER;10;R$ 612,50;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2013;12;612,5;0;10
6.61 SERTÃOZINHO;1007728;TERMOSTATO DE HASTE RÍGIDA / ZURICH;10;R$ 940,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2011;14;940;0;10
6.61 SERTÃOZINHO;1007729;TERMOSTATO DE HASTE RÍGIDA / ZURICH;10;R$ 940,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2011;14;940;0;10
CMFP-165 CERQUEIRA CESAR;1023110;TERMOSTATO DE HASTE RÍGIDA/ACROS;10;R$ 750,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;750;0;10
CMFP-165 CERQUEIRA CESAR;1023111;TERMOSTATO DE HASTE RÍGIDA/ACROS;10;R$ 750,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;750;0;10
CMFP-165 CERQUEIRA CESAR;1023112;TERMOSTATO DE HASTE RÍGIDA/ACROS;10;R$ 750,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;750;0;10
CMFP-165 CERQUEIRA CESAR;1023113;TERMOSTATO DE HASTE RÍGIDA/ACROS;10;R$ 750,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;750;0;10
CMFP-165 CERQUEIRA CESAR;1023114;TERMOSTATO DE HASTE RÍGIDA/ACROS;10;R$ 750,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;750;0;10
CMFP-165 CERQUEIRA CESAR;1023115;TERMOSTATO DE HASTE RÍGIDA/ACROS;10;R$ 750,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;750;0;10
5.09 CAMPINAS;948668;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
5.09 CAMPINAS;948669;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
7.92 LENÇÓIS PAULISTA;947986;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
7.92 LENÇÓIS PAULISTA;947987;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
7.92 LENÇÓIS PAULISTA;947988;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
7.92 LENÇÓIS PAULISTA;947989;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
7.92 LENÇÓIS PAULISTA;947990;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
7.92 LENÇÓIS PAULISTA;947991;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
7.92 LENÇÓIS PAULISTA;947992;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
7.92 LENÇÓIS PAULISTA;947993;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
7.92 LENÇÓIS PAULISTA;947994;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
7.92 LENÇÓIS PAULISTA;947995;TERMOSTATO DE HASTE RÍGIDA/WOLER;10;R$ 523,00;R$ 0,00;TERMOSTATO DE HASTE RÍGIDA 220VAC;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2010;15;523;0;10
ALMOXARIFADO CENTRAL SENAI;1031161;TESOURA  P/CHAPA AVIAÇÃO ESQUERDA/VONDER;10;R$ 16,93;R$ 0,00;TESOURA  P/CHAPA AVIAÇÃO ESQUERDA;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;16,93;0;10
CMFP-165 CERQUEIRA CESAR;1030256;TESOURA  P/CHAPA AVIAÇÃO ESQUERDA/VONDER;10;R$ 16,93;R$ 0,00;TESOURA  P/CHAPA AVIAÇÃO ESQUERDA;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2012;13;16,93;0;10
1.38 COTIA;753927;TESOURA CORTA VERGALHAO DE 1/2P;10;R$ 113,00;R$ 0,00;TESOURA CORTA VERGALHÃO 18P;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;113;0;10
3.01 TAUBATÉ;754001;TESOURA CORTA VERGALHAO DE 1/2P;10;R$ 114,00;R$ 0,00;TESOURA CORTA VERGALHÃO 18P;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;114;0;10
3.01 TAUBATÉ;754002;TESOURA CORTA VERGALHAO DE 1/2P;10;R$ 114,00;R$ 0,00;TESOURA CORTA VERGALHÃO 18P;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;114;0;10
3.01 TAUBATÉ;754004;TESOURA CORTA VERGALHAO DE 1/2P;10;R$ 114,00;R$ 0,00;TESOURA CORTA VERGALHÃO 18P;Ferram. Instr. OficLab-ano-2000_2011_20251006_094538.csv;2006;19;114;0;10
